Tree ID,Planting Date,Height (m),Status,Health,spc_latin,spc_common,Borough Code,Latitude,Longitude
226148,2016-09-15,13,True,Fair,Phellodendron amurense,Amur cork tree,3,40.61821506,-73.95871186
072960,2016-07-16,15,True,Poor,Gleditsia triacanthos var. inermis,honeylocust,1,40.71373213,-73.98644497
651925,2016-08-03,8,True,Good,Ginkgo biloba,ginkgo,4,40.6629885,-73.78005648
011697,2016-06-06,30,True,Good,Platanus x acerifolia,London planetree,4,40.73748574,-73.80577913
399450,2016-10-29,16,True,Good,Ginkgo biloba,ginkgo,3,40.68450394,-73.88188843
633040,2016-07-19,13,True,Good,Pyrus calleryana,Callery pear,4,40.7628086,-73.74075568
630595,2016-07-18,33,True,Good,Platanus x acerifolia,London planetree,4,40.70379228,-73.86486834
657635,2016-08-07,6,True,Good,Ilex,holly,3,40.61652422,-73.9289969
453904,2016-11-13,3,True,Good,Prunus,cherry,3,40.68663782,-73.86755502
304112,2016-10-10,4,True,Good,Prunus,cherry,3,40.62674839,-73.95559658
178231,2016-08-26,24,True,Good,Acer saccharum,sugar maple,4,40.76088965,-73.73726295
003571,2016-05-26,3,True,Fair,Zelkova serrata,Japanese zelkova,4,40.74445041,-73.85199316
484825,2016-11-27,42,True,Good,Platanus x acerifolia,London planetree,5,40.61125992,-74.12755623
279692,2016-10-03,29,True,Good,Platanus x acerifolia,London planetree,4,40.74089876,-73.76319524
320127,2016-10-13,18,True,Good,Platanus x acerifolia,London planetree,4,40.79141457,-73.80466319
681238,2016-08-25,2,False,,,,3,40.61346299,-73.92692316
405516,2016-10-30,2,True,Good,Tilia cordata,littleleaf linden,2,40.82679188,-73.84464508
675800,2016-08-23,26,True,Good,Acer platanoides,Norway maple,3,40.61028536,-73.944709
142682,2016-08-13,5,True,Good,Malus,crab apple,1,40.79855832,-73.96893431
616389,2016-07-06,6,True,Good,Koelreuteria paniculata,golden raintree,3,40.62407663,-74.03328606
572915,2016-06-02,22,True,Good,Acer platanoides,Norway maple,4,40.69300724,-73.74662281
504685,2016-12-08,10,True,Good,Acer campestre,hedge maple,5,40.51322316,-74.24085643
385656,2016-10-27,9,True,Good,Acer rubrum,red maple,5,40.50879216,-74.23569338
687005,2016-08-29,2,True,Good,Tilia cordata,littleleaf linden,3,40.64358805,-73.89298564
237854,2016-09-19,11,True,Good,Tilia tomentosa,silver linden,3,40.72600935,-73.94260713
563974,2016-05-22,12,True,Good,Acer platanoides,Norway maple,4,40.77951765,-73.82486973
238495,2016-09-19,5,True,Good,Gleditsia triacanthos var. inermis,honeylocust,1,40.85095226,-73.93872806
309583,2016-10-11,10,True,Fair,Tilia cordata,littleleaf linden,3,40.64927495,-73.94931811
294801,2016-10-07,5,True,Good,Acer platanoides,Norway maple,2,40.86441656,-73.86940163
474404,2016-11-20,3,True,Fair,Tilia cordata,littleleaf linden,5,40.62640634,-74.14700388
180314,2016-08-27,10,True,Fair,Styphnolobium japonicum,Sophora,3,40.62056865,-73.95825115
675298,2016-08-23,7,True,Good,Prunus,cherry,3,40.60541576,-73.94092922
518766,2016-12-15,24,True,Fair,Platanus x acerifolia,London planetree,2,40.8973856,-73.86941058
235832,2016-09-18,7,True,Good,Tilia tomentosa,silver linden,3,40.63075898,-73.97523281
459489,2016-11-16,4,True,Fair,Koelreuteria paniculata,golden raintree,4,40.60899556,-73.74823411
594966,2016-06-20,29,True,Good,Platanus x acerifolia,London planetree,4,40.73860462,-73.72137063
192090,2016-08-31,4,True,Good,Prunus,cherry,3,40.6209006,-74.03513473
444538,2016-11-11,7,True,Good,Zelkova serrata,Japanese zelkova,5,40.59316048,-74.09932522
244766,2016-09-21,2,True,Poor,Gymnocladus dioicus,Kentucky coffeetree,2,40.84926709,-73.89096993
293999,2016-10-07,3,True,Good,Taxodium ascendens,pond cypress,4,40.70004362,-73.73439942
138008,2016-08-12,5,True,Good,Gleditsia triacanthos var. inermis,honeylocust,4,40.74585421,-73.95152008
491287,2016-12-02,2,True,Good,Gleditsia triacanthos var. inermis,honeylocust,5,40.60672923,-74.12085493
587125,2016-06-15,12,True,Good,Acer saccharum,sugar maple,4,40.65969701,-73.72742197
450377,2016-11-12,6,True,Good,Quercus acutissima,sawtooth oak,3,40.66892313,-73.88779475
592062,2016-06-17,9,True,Good,Pyrus calleryana,Callery pear,4,40.73749589,-73.71339801
246863,2016-09-22,7,True,Good,Gleditsia triacanthos var. inermis,honeylocust,1,40.75863664,-73.97925889
095322,2016-07-26,12,True,Fair,Acer platanoides,Norway maple,4,40.70418009,-73.90023006
050838,2016-07-06,8,True,Poor,Pyrus calleryana,Callery pear,5,40.55950376,-74.14553694
009628,2016-06-03,3,True,Fair,Prunus,cherry,2,40.83419702,-73.89083134
448727,2016-11-12,7,True,Good,Liquidambar styraciflua,sweetgum,5,40.58626203,-74.10098217
475656,2016-11-20,11,True,Good,Cornus florida,flowering dogwood,2,40.88704039,-73.81923945
197483,2016-09-02,4,True,Good,Pyrus calleryana,Callery pear,5,40.54242956,-74.18888846
693492,2016-09-02,4,True,Good,Acer platanoides,Norway maple,3,40.64510766,-73.90089535
113670,2016-08-03,10,True,Good,Platanus x acerifolia,London planetree,1,40.82057661,-73.95468653
107594,2016-07-31,4,True,Good,Tilia americana,American linden,1,40.80463057,-73.9519629
462165,2016-11-17,13,True,Good,Zelkova serrata,Japanese zelkova,5,40.6359156,-74.16741714
562018,2016-05-19,26,True,Good,Quercus palustris,pin oak,4,40.79172396,-73.80904207
695319,2016-09-02,6,True,Good,Pyrus calleryana,Callery pear,4,40.72099714,-73.88914142
662624,2016-08-12,5,True,Good,Gleditsia triacanthos var. inermis,honeylocust,3,40.63425334,-73.9833995
591419,2016-06-17,24,True,Good,Platanus x acerifolia,London planetree,4,40.75335886,-73.70318237
340361,2016-10-16,2,True,Good,Ginkgo biloba,ginkgo,4,40.76354654,-73.80784109
084351,2016-07-21,15,True,Good,Zelkova serrata,Japanese zelkova,1,40.7103466,-73.99578365
588500,2016-06-15,13,True,Good,"Acer platanoides 'Crimson King'",crimson king maple,4,40.65582166,-73.73644948
454428,2016-11-13,16,True,Poor,Acer platanoides,Norway maple,3,40.66518204,-73.88751024
571074,2016-05-31,8,True,Good,Prunus cerasifera,purple-leaf plum,4,40.67446195,-73.75122791
128971,2016-08-08,13,True,Good,Zelkova serrata,Japanese zelkova,3,40.68492159,-73.94827861
122738,2016-08-06,8,True,Good,Acer rubrum,red maple,3,40.73159661,-73.95510628
495193,2016-12-03,21,True,Good,Quercus palustris,pin oak,5,40.60539085,-74.13078711
093679,2016-07-25,18,True,Fair,Acer platanoides,Norway maple,4,40.71218632,-73.87802967
620385,2016-07-10,17,True,Good,Fraxinus pennsylvanica,green ash,4,40.7348256,-73.89777494
059568,2016-07-11,13,True,Good,Tilia tomentosa,silver linden,4,40.76483162,-73.78660742
353415,2016-10-20,21,True,Good,Acer platanoides,Norway maple,5,40.63928035,-74.10900605
241523,2016-09-20,11,True,Good,Pyrus calleryana,Callery pear,4,40.73928566,-73.92717874
637100,2016-07-21,4,True,Good,Metasequoia glyptostroboides,dawn redwood,4,40.67786137,-73.82664517
642760,2016-07-27,16,True,Poor,Acer platanoides,Norway maple,4,40.68462349,-73.85291675
200388,2016-09-03,3,True,Good,Gleditsia triacanthos var. inermis,honeylocust,5,40.59714764,-74.16229679
282553,2016-10-05,12,True,Good,Acer rubrum,red maple,2,40.83883143,-73.81719601
587922,2016-06-15,17,True,Good,Acer platanoides,Norway maple,4,40.65821276,-73.72874617
655233,2016-08-05,4,True,Good,Syringa reticulata,Japanese tree lilac,4,40.71235058,-73.77751658
497483,2016-12-04,12,True,Good,Tilia cordata,littleleaf linden,2,40.82772675,-73.86738313
150705,2016-08-16,13,True,Good,Pyrus calleryana,Callery pear,3,40.67916642,-73.98476048
161287,2016-08-20,8,True,Good,"Acer platanoides 'Crimson King'",crimson king maple,5,40.59186835,-74.14909941
344772,2016-10-18,9,True,Good,Acer platanoides,Norway maple,4,40.74816992,-73.87272798
157067,2016-08-18,10,True,Good,Malus,crab apple,3,40.70387535,-73.96636971
218656,2016-09-12,20,True,Good,Platanus x acerifolia,London planetree,3,40.66675547,-73.97617065
658703,2016-08-08,30,True,Good,Quercus palustris,pin oak,5,40.61506966,-74.15057436
175118,2016-08-25,17,True,Good,Gleditsia triacanthos var. inermis,honeylocust,3,40.70799095,-73.96589704
331699,2016-10-15,9,True,Fair,Pyrus calleryana,Callery pear,4,40.66228249,-73.83287944
016814,2016-06-10,11,True,Good,Gleditsia triacanthos var. inermis,honeylocust,1,40.78240536,-73.95469782
061062,2016-07-11,6,True,Fair,Tilia americana,American linden,1,40.75025644,-73.99657952
603518,2016-06-27,14,True,Fair,Acer platanoides,Norway maple,4,40.74994309,-73.78669209
636523,2016-07-21,18,True,Good,Fraxinus,ash,4,40.66783301,-73.82159448
405987,2016-10-30,6,True,Good,Prunus,cherry,2,40.82418118,-73.84826798
398890,2016-10-29,18,True,Good,Ailanthus altissima,tree of heaven,4,40.76848611,-73.82681595
049403,2016-07-05,21,True,Good,Liquidambar styraciflua,sweetgum,2,40.83809556,-73.83306281
161573,2016-08-20,11,True,Good,Gleditsia triacanthos var. inermis,honeylocust,1,40.7387925,-74.00843538
337587,2016-10-16,30,True,Good,Quercus coccinea,scarlet oak,5,40.57725417,-74.12092778
506860,2016-12-09,25,True,Good,Platanus x acerifolia,London planetree,2,40.82996309,-73.85964381
041972,2016-06-30,18,True,Good,Acer platanoides,Norway maple,4,40.73026708,-73.87263281
563438,2016-05-20,10,True,Good,Fraxinus pennsylvanica,green ash,4,40.76189633,-73.92332226
531754,2016-12-22,7,True,Good,Acer,maple,5,40.55638313,-74.17972169
016169,2016-06-10,6,True,Good,Tilia cordata,littleleaf linden,3,40.6733982,-73.97123382
072995,2016-07-16,23,True,Good,Ginkgo biloba,ginkgo,3,40.68658128,-73.98794021
220267,2016-09-13,4,True,Good,Quercus velutina,black oak,4,40.58914111,-73.80372272
253647,2016-09-24,4,True,Fair,Prunus,cherry,3,40.69058977,-74.00011341
505458,2016-12-09,6,True,Good,Prunus cerasifera,purple-leaf plum,5,40.53345629,-74.15719573
603340,2016-06-26,18,True,Good,Platanus x acerifolia,London planetree,3,40.69104858,-73.99446815
577906,2016-06-07,11,True,Fair,"Acer platanoides 'Crimson King'",crimson king maple,5,40.56739099,-74.10518659
321702,2016-10-13,12,True,Good,Fraxinus pennsylvanica,green ash,2,40.84731288,-73.86774248
420520,2016-11-03,21,True,Poor,Acer saccharinum,silver maple,4,40.77716078,-73.75284603
018219,2016-06-12,11,True,Good,Cladrastis kentukea,Kentucky yellowwood,4,40.77069038,-73.92523709
162612,2016-08-20,7,True,Fair,Acer palmatum,Japanese maple,5,40.58822416,-74.15359703
521923,2016-12-16,4,True,Good,Cercis canadensis,eastern redbud,4,40.73591132,-73.88394417
379225,2016-10-26,17,True,Good,Acer platanoides,Norway maple,2,40.85578724,-73.86295657
528812,2016-12-21,13,True,Good,Acer,maple,5,40.56211764,-74.17503329
309959,2016-10-11,21,True,Good,Zelkova serrata,Japanese zelkova,3,40.63648926,-73.95541414
034202,2016-06-24,4,True,Good,Pyrus calleryana,Callery pear,4,40.70737125,-73.83585409
581379,2016-06-10,7,True,Good,Syringa reticulata,Japanese tree lilac,4,40.66962885,-73.78148656
031828,2016-06-23,4,True,Fair,Platanus x acerifolia,London planetree,1,40.73833072,-73.9989467
663138,2016-08-12,5,True,Good,Tilia americana,American linden,4,40.69531889,-73.83142125
588792,2016-06-15,4,True,Good,Prunus,cherry,4,40.71096981,-73.74097032
156128,2016-08-18,6,True,Fair,Styphnolobium japonicum,Sophora,4,40.59241447,-73.79713028
600985,2016-06-24,18,True,Good,Acer platanoides,Norway maple,4,40.75705771,-73.78088542
391080,2016-10-28,2,True,Good,Eucommia ulmoides,hardy rubber tree,5,40.64054546,-74.11209507
096784,2016-07-27,9,True,Good,Pyrus calleryana,Callery pear,3,40.68320675,-74.00133631
106719,2016-07-31,9,True,Good,Quercus palustris,pin oak,1,40.81398452,-73.94985484
528885,2016-12-21,11,True,Good,Liquidambar styraciflua,sweetgum,5,40.56147909,-74.17436126
249927,2016-09-23,15,True,Good,Platanus x acerifolia,London planetree,2,40.83995979,-73.83416927
530362,2016-12-21,2,True,Good,Taxodium distichum,bald cypress,1,40.71931993,-73.97725431
350725,2016-10-20,7,True,Good,Fraxinus americana,white ash,2,40.83359602,-73.87804975
311404,2016-10-11,29,True,Good,Platanus x acerifolia,London planetree,3,40.67439432,-73.94444275
048490,2016-07-03,18,True,Good,Platanus x acerifolia,London planetree,3,40.64551765,-74.00486658
144661,2016-08-14,14,True,Good,Pyrus calleryana,Callery pear,4,40.74420598,-73.95765459
203216,2016-09-04,11,True,Good,Tilia cordata,littleleaf linden,4,40.76527501,-73.92937217
375371,2016-10-25,17,True,Good,Acer platanoides,Norway maple,4,40.602159,-73.74413859
619764,2016-07-09,9,True,Good,Tilia tomentosa,silver linden,4,40.70576539,-73.86243296
589623,2016-06-16,25,True,Good,Platanus x acerifolia,London planetree,4,40.74973209,-73.70299567
092469,2016-07-25,22,True,Fair,Morus,mulberry,2,40.81083277,-73.91655832
255744,2016-09-24,35,True,Good,Platanus x acerifolia,London planetree,3,40.63181065,-74.03615447
464102,2016-11-17,8,True,Fair,Acer,maple,3,40.66428813,-73.89187936
519047,2016-12-15,6,True,Good,Prunus,cherry,2,40.90045614,-73.86587005
166405,2016-08-22,8,True,Good,Quercus palustris,pin oak,4,40.71407865,-73.83342314
343054,2016-10-17,24,True,Good,Pyrus calleryana,Callery pear,2,40.89222631,-73.89902842
185695,2016-08-29,4,True,Poor,Prunus,cherry,2,40.85808122,-73.89925793
091326,2016-07-25,2,True,Fair,Tilia americana,American linden,3,40.69386969,-73.92779324
464295,2016-11-17,2,True,Good,Pyrus calleryana,Callery pear,4,40.60192366,-73.75769374
612537,2016-07-03,9,True,Poor,Tilia americana,American linden,3,40.61726152,-74.02732861
389041,2016-10-27,10,True,Good,Gleditsia triacanthos var. inermis,honeylocust,4,40.74309446,-73.8151219
127520,2016-08-08,5,True,Good,Quercus shumardii,"Schumard's oak",3,40.67248101,-73.95050868
090381,2016-07-24,3,True,Good,Styphnolobium japonicum,Sophora,1,40.74494372,-73.99745735
403887,2016-10-30,13,True,Good,Ginkgo biloba,ginkgo,4,40.74653069,-73.71197957
712713,2016-09-14,5,True,Good,Styphnolobium japonicum,Sophora,4,40.67008391,-73.81513373
468783,2016-11-18,4,True,Good,Quercus rubra,northern red oak,2,40.82407892,-73.89697698
649399,2016-08-01,24,True,Good,Platanus x acerifolia,London planetree,4,40.74314372,-73.79454081
212578,2016-09-09,18,True,Good,Quercus palustris,pin oak,4,40.77522389,-73.77901778
295286,2016-10-07,24,True,Good,Fraxinus pennsylvanica,green ash,2,40.85872869,-73.86825173
182685,2016-08-28,8,True,Good,Acer platanoides,Norway maple,4,40.74456436,-73.86680207
576637,2016-06-06,8,True,Good,Quercus palustris,pin oak,5,40.60917074,-74.16997024
171557,2016-08-24,32,True,Good,Platanus x acerifolia,London planetree,2,40.89443147,-73.85470956
200939,2016-09-04,14,True,Good,Platanus x acerifolia,London planetree,3,40.58885901,-73.94362919
367710,2016-10-23,28,True,Good,Platanus x acerifolia,London planetree,3,40.59919347,-73.94463047
511653,2016-12-11,3,True,Good,Carpinus caroliniana,American hornbeam,2,40.84096875,-73.7853116
581166,2016-06-10,15,True,Good,Tilia tomentosa,silver linden,4,40.68133151,-73.77883169
431703,2016-11-05,12,True,Fair,Acer platanoides,Norway maple,3,40.64410325,-73.88984701
077629,2016-07-19,34,True,Good,Quercus palustris,pin oak,3,40.67137987,-73.93929397
110811,2016-08-01,18,True,Good,Acer platanoides,Norway maple,3,40.68350811,-73.9484824
362572,2016-10-22,3,True,Good,Quercus palustris,pin oak,5,40.62839539,-74.1141348
195236,2016-09-01,1,False,,,,3,40.61173837,-73.97492293
351677,2016-10-20,26,True,Good,Ginkgo biloba,ginkgo,1,40.80024134,-73.95811962
696355,2016-09-04,4,True,Good,Styrax japonicus,Japanese snowbell,3,40.67901932,-73.9092856
310737,2016-10-11,25,True,Good,Platanus x acerifolia,London planetree,4,40.76037583,-73.89504838
278692,2016-10-02,7,True,Good,Ginkgo biloba,ginkgo,1,40.77095848,-73.96548083
102597,2016-07-29,10,True,Good,Quercus phellos,willow oak,3,40.65008274,-73.87888088
672916,2016-08-20,11,True,Good,Acer platanoides,Norway maple,4,40.70219211,-73.83561474
566562,2016-05-26,6,True,Good,Zelkova serrata,Japanese zelkova,4,40.76257111,-73.74398126
362843,2016-10-22,2,True,Good,Zelkova serrata,Japanese zelkova,3,40.60112068,-73.95399095
711564,2016-09-13,7,True,Good,Zelkova serrata,Japanese zelkova,3,40.62476606,-74.01159734
569377,2016-05-30,12,True,Good,Tilia tomentosa,silver linden,4,40.68241879,-73.83122692
088053,2016-07-23,18,True,Fair,Fraxinus pennsylvanica,green ash,3,40.5881845,-73.96557567
352093,2016-10-20,7,True,Good,Gleditsia triacanthos var. inermis,honeylocust,2,40.88164827,-73.85174982
565713,2016-05-25,33,True,Good,Platanus x acerifolia,London planetree,4,40.70403664,-73.76040994
509294,2016-12-10,7,True,Good,Acer rubrum,red maple,2,40.85117976,-73.85080806
317160,2016-10-13,5,True,Good,Prunus,cherry,5,40.5497848,-74.21009642
695436,2016-09-03,17,True,Fair,Platanus x acerifolia,London planetree,3,40.64546399,-73.94991214
209329,2016-09-08,4,True,Good,Ginkgo biloba,ginkgo,3,40.70216649,-73.91539241
072334,2016-07-16,4,True,Good,Zelkova serrata,Japanese zelkova,1,40.82182394,-73.94415957
340230,2016-10-16,13,True,Good,Fraxinus pennsylvanica,green ash,4,40.76189578,-73.81230931
264075,2016-09-27,2,True,Good,Platanus x acerifolia,London planetree,1,40.80006296,-73.9707136
060068,2016-07-11,2,True,Fair,Gymnocladus dioicus,Kentucky coffeetree,4,40.70364379,-73.89698771
638271,2016-07-22,31,True,Good,Platanus x acerifolia,London planetree,3,40.6409526,-73.98845123
434207,2016-11-05,19,True,Good,Magnolia grandiflora,southern magnolia,3,40.67612158,-73.87202809
433374,2016-11-05,19,True,Good,Platanus x acerifolia,London planetree,3,40.67404792,-73.86782442
294896,2016-10-07,5,True,Good,Fraxinus pennsylvanica,green ash,2,40.86527971,-73.86980449
248300,2016-09-22,12,True,Fair,Tilia cordata,littleleaf linden,4,40.77018005,-73.77175745
596602,2016-06-21,7,True,Good,Quercus alba,white oak,4,40.72707672,-73.736379
403231,2016-10-30,5,True,Good,Styphnolobium japonicum,Sophora,3,40.58188293,-73.9530196
501122,2016-12-07,3,True,Good,Zelkova serrata,Japanese zelkova,2,40.8706234,-73.86328673
161489,2016-08-20,13,True,Good,Fraxinus pennsylvanica,green ash,5,40.50625875,-74.25072982
427590,2016-11-04,5,True,Good,Platanus x acerifolia,London planetree,2,40.81285507,-73.89220467
151027,2016-08-16,5,True,Good,Prunus,cherry,2,40.83126367,-73.92626037
511218,2016-12-11,17,True,Good,Ginkgo biloba,ginkgo,2,40.83860463,-73.78337597
425132,2016-11-04,8,True,Good,Zelkova serrata,Japanese zelkova,3,40.68285329,-73.87295668
497802,2016-12-05,9,True,Fair,Prunus,cherry,5,40.59107391,-74.15102789
004763,2016-05-28,19,True,Good,Styphnolobium japonicum,Sophora,1,40.84995929,-73.93361544
628504,2016-07-15,20,True,Good,Platanus x acerifolia,London planetree,4,40.6715795,-73.82244502
077751,2016-07-19,16,True,Good,Styphnolobium japonicum,Sophora,4,40.75436497,-73.88603768
165875,2016-08-22,20,True,Good,Platanus x acerifolia,London planetree,3,40.67224112,-73.9441006
104958,2016-07-30,2,True,Good,Quercus palustris,pin oak,3,40.70065675,-73.98916375
207056,2016-09-06,3,True,Good,Gleditsia triacanthos var. inermis,honeylocust,4,40.75232192,-73.92524565
255612,2016-09-24,12,True,Good,Platanus x acerifolia,London planetree,3,40.65998656,-73.98778118
512416,2016-12-11,5,True,Good,Cercis canadensis,eastern redbud,2,40.88890495,-73.83825498
